Using SPARSE 1.3 as Direct Linear Solver

Note: No compatibility mode selected!


Circuit: ********************************************************************************

Doing analysis at TEMP = 27.000000 and TNOM = 27.000000


Initial Transient Solution
--------------------------

Node                                   Voltage
----                                   -------
sn                                 -0.00272339
wwl_drv                                   -0.8
wbl_drv                                      0
rwl_drv                                      0
rbl_drv                                      0
vdd                                        1.2
wwl                                       -0.8
wbl                                5.44678e-15
rwl                                          0
rbl                                2.39995e-05
v_dd#branch                       -1.19998e-05
v_rbl#branch                       1.19998e-05
v_rwl#branch                                 0
v_wbl#branch                       2.72339e-15
v_wwl#branch                                 0


No. of Data Rows : 242
********************************************************************************
Transient Analysis  Tue Aug 18 15:49:48  2026
--------------------------------------------------------------------------------
Index   time            v(wwl)          v(wbl)          v(rwl)          
--------------------------------------------------------------------------------
0	0.000000e+00	-8.00000e-01	5.446780e-15	0.000000e+00	
1	1.000000e-12	-8.00000e-01	5.446779e-15	-2.64698e-22	
2	2.000000e-12	-8.00000e-01	5.446780e-15	-2.64698e-23	
3	4.000000e-12	-8.00000e-01	5.446780e-15	-2.64698e-23	
4	8.000000e-12	-8.00000e-01	5.446780e-15	1.191140e-22	
5	1.600000e-11	-8.00000e-01	5.446780e-15	-1.32349e-22	
6	3.200000e-11	-8.00000e-01	5.446780e-15	5.955700e-23	
7	6.400000e-11	-8.00000e-01	5.446780e-15	-6.12114e-23	
8	1.280000e-10	-8.00000e-01	5.446780e-15	6.286573e-23	
9	2.280000e-10	-8.00000e-01	5.446780e-15	-6.36929e-23	
10	3.280000e-10	-8.00000e-01	5.446780e-15	7.361907e-23	
11	4.280000e-10	-8.00000e-01	5.446780e-15	-5.79026e-23	
12	5.280000e-10	-8.00000e-01	5.446780e-15	6.782881e-23	
13	6.280000e-10	-8.00000e-01	5.446780e-15	-6.20385e-23	
14	7.280000e-10	-8.00000e-01	5.446780e-15	7.279189e-23	
15	8.280000e-10	-8.00000e-01	5.446780e-15	-6.28657e-23	
16	9.280000e-10	-8.00000e-01	5.446780e-15	6.865599e-23	
17	1.000000e-09	-8.00000e-01	5.446780e-15	-5.95570e-23	
18	1.000010e-09	-5.78308e-01	5.121473e-06	3.779841e-05	
19	1.000030e-09	-1.18908e-01	5.701329e-06	4.325878e-05	
20	1.000070e-09	8.016594e-01	5.365953e-06	3.824581e-05	
21	1.000100e-09	1.491116e+00	7.369248e-06	4.287418e-05	
22	1.000108e-09	1.499602e+00	2.137089e-06	3.650914e-06	
23	1.000124e-09	1.500362e+00	1.407674e-06	-3.28280e-06	
24	1.000156e-09	1.499655e+00	2.075686e-06	2.934529e-06	
25	1.000220e-09	1.500337e+00	1.433222e-06	-2.95226e-06	
26	1.000348e-09	1.499666e+00	2.056597e-06	2.775985e-06	
27	1.000604e-09	1.500331e+00	1.429156e-06	-2.87408e-06	
28	1.001116e-09	1.499669e+00	2.031780e-06	2.738234e-06	
29	1.002140e-09	1.500330e+00	1.388297e-06	-2.85341e-06	
30	1.004188e-09	1.499670e+00	1.947638e-06	2.731638e-06	
31	1.008284e-09	1.500330e+00	1.228736e-06	-2.84295e-06	
32	1.016476e-09	1.499670e+00	1.652281e-06	2.739744e-06	
33	1.032860e-09	1.500330e+00	7.245561e-07	-2.82383e-06	
34	1.065628e-09	1.499670e+00	9.073379e-07	2.765626e-06	
35	1.131164e-09	1.500330e+00	-1.22276e-07	-2.79343e-06	
36	1.231164e-09	1.499670e+00	3.277854e-07	2.786061e-06	
37	1.331164e-09	1.500330e+00	-3.05783e-07	-2.78678e-06	
38	1.431164e-09	1.499670e+00	3.081430e-07	2.786629e-06	
39	1.531164e-09	1.500330e+00	-3.07897e-07	-2.78657e-06	
40	1.631164e-09	1.499670e+00	3.079184e-07	2.786506e-06	
41	1.731164e-09	1.500330e+00	-3.07910e-07	-2.78644e-06	
42	1.831164e-09	1.499670e+00	3.079046e-07	2.786376e-06	
43	1.931164e-09	1.500330e+00	-3.07899e-07	-2.78631e-06	
44	2.031164e-09	1.499670e+00	3.078932e-07	2.786246e-06	
45	2.131164e-09	1.500330e+00	-3.07888e-07	-2.78618e-06	
46	2.231164e-09	1.499670e+00	3.078819e-07	2.786116e-06	
47	2.331164e-09	1.500330e+00	-3.07876e-07	-2.78605e-06	
48	2.431164e-09	1.499670e+00	3.078705e-07	2.785985e-06	
49	2.531164e-09	1.500329e+00	-3.07865e-07	-2.78592e-06	
50	2.631164e-09	1.499671e+00	3.078592e-07	2.785855e-06	
51	2.731164e-09	1.500329e+00	-3.07854e-07	-2.78579e-06	
52	2.831164e-09	1.499671e+00	3.078478e-07	2.785725e-06	
53	2.931164e-09	1.500329e+00	-3.07842e-07	-2.78566e-06	
54	3.031164e-09	1.499671e+00	3.078365e-07	2.785595e-06	

Index   time            v(wwl)          v(wbl)          v(rwl)          
--------------------------------------------------------------------------------
55	3.131164e-09	1.500329e+00	-3.07831e-07	-2.78553e-06	
56	3.231164e-09	1.499671e+00	3.078251e-07	2.785465e-06	
57	3.331164e-09	1.500329e+00	-3.07819e-07	-2.78540e-06	
58	3.431164e-09	1.499671e+00	3.078138e-07	2.785335e-06	
59	3.531164e-09	1.500329e+00	-3.07808e-07	-2.78527e-06	
60	3.631164e-09	1.499671e+00	3.078024e-07	2.785205e-06	
61	3.731164e-09	1.500329e+00	-3.07797e-07	-2.78514e-06	
62	3.831164e-09	1.499671e+00	3.077911e-07	2.785075e-06	
63	3.931164e-09	1.500329e+00	-3.07785e-07	-2.78501e-06	
64	4.031164e-09	1.499671e+00	3.077798e-07	2.784945e-06	
65	4.131164e-09	1.500329e+00	-3.07774e-07	-2.78488e-06	
66	4.231164e-09	1.499671e+00	3.077684e-07	2.784815e-06	
67	4.331164e-09	1.500329e+00	-3.07763e-07	-2.78475e-06	
68	4.431164e-09	1.499671e+00	3.077571e-07	2.784684e-06	
69	4.531164e-09	1.500329e+00	-3.07751e-07	-2.78462e-06	
70	4.631164e-09	1.499671e+00	3.077457e-07	2.784554e-06	
71	4.731164e-09	1.500329e+00	-3.07740e-07	-2.78449e-06	
72	4.831164e-09	1.499671e+00	3.077344e-07	2.784424e-06	
73	4.931164e-09	1.500329e+00	-3.07729e-07	-2.78436e-06	
74	5.031164e-09	1.499671e+00	3.077230e-07	2.784294e-06	
75	5.131164e-09	1.500329e+00	-3.07717e-07	-2.78423e-06	
76	5.231164e-09	1.499671e+00	3.077117e-07	2.784164e-06	
77	5.331164e-09	1.500329e+00	-3.07706e-07	-2.78410e-06	
78	5.431164e-09	1.499671e+00	3.077003e-07	2.784034e-06	
79	5.531164e-09	1.500329e+00	-3.07695e-07	-2.78397e-06	
80	5.631164e-09	1.499671e+00	3.076890e-07	2.783904e-06	
81	5.731164e-09	1.500329e+00	-3.07683e-07	-2.78384e-06	
82	5.831164e-09	1.499671e+00	3.076776e-07	2.783774e-06	
83	5.931164e-09	1.500329e+00	-3.07672e-07	-2.78371e-06	
84	6.031164e-09	1.499671e+00	3.076663e-07	2.783644e-06	
85	6.131164e-09	1.500329e+00	-3.07661e-07	-2.78358e-06	
86	6.231164e-09	1.499671e+00	3.076549e-07	2.783514e-06	
87	6.331164e-09	1.500329e+00	-3.07649e-07	-2.78345e-06	
88	6.431164e-09	1.499671e+00	3.076436e-07	2.783384e-06	
89	6.531164e-09	1.500329e+00	-3.07638e-07	-2.78332e-06	
90	6.631164e-09	1.499671e+00	3.076323e-07	2.783254e-06	
